"full_text","source"
"عاجل | أ ب عن وزير خارجية أوكرانيا: واشنطن وضعت خطة لجعل بطارية صواريخ باتريوت جاهزة للعمل بأوكرانيا في أقل من 6 أشهر","<a href=""http://www.aljazeera.net"" rel=""nofollow"">AJAEditorialApp</a>"
"عاجل | أ ب عن وزير الخارجية الأوكراني: سنقاتل لنحرم روسيا من عضويتها الدائمة في مجلس الأمن ولا شيء مستحيلا","<a href=""http://www.aljazeera.net"" rel=""nofollow"">AJAEditorialApp</a>"
"عاجل | أ ب عن وزير الخارجية الأوكراني: روسيا يجب أن تواجه محكمة جرائم الحرب قبل أن نجري محادثات مباشرة معها","<a href=""http://www.aljazeera.net"" rel=""nofollow"">AJAEditorialApp</a>"
"عاجل | لافروف: الأمريكيون ينقلون معلومات استخبارية إلى القيادة الأوكرانية ويشاركون في تخطيط وتنفيذ العمليات العسكرية","<a href=""http://www.aljazeera.net"" rel=""nofollow"">AJAEditorialApp</a>"
"عاجل | أ ب عن المتحدثة باسم الأمم المتحدة: لا يمكن للأمين العام التوسط بشأن أوكرانيا إلا إذا أرادت جميع الأطراف ذلك","<a href=""http://www.aljazeera.net"" rel=""nofollow"">AJAEditorialApp</a>"
"عاجل | لافروف: شركات عسكرية خاصة غربية ومدربون عسكريون يقاتلون إلى جانب القوات المسلحة الأوكرانية","<a href=""http://www.aljazeera.net"" rel=""nofollow"">AJAEditorialApp</a>"
"عاجل | لافروف: مستعدون لبحث القضايا الأمنية بشأن أوكرانيا عندما تدرك واشنطن سلبية مسارها الحالي","<a href=""http://www.aljazeera.net"" rel=""nofollow"">AJAEditorialApp</a>"
"عاجل | لافروف: لا يمكن لأسباب موضوعية التواصل مع إدارة بايدن التي أعلنت هدفها بإلحاق هزيمة استراتيجية بروسيا","<a href=""http://www.aljazeera.net"" rel=""nofollow"">AJAEditorialApp</a>"
"عاجل | لافروف: واشنطن تسعى لتدمير العلاقات التقليدية بين روسيا وأوروبا وإخضاع القادة الأوروبيين لها","<a href=""http://www.aljazeera.net"" rel=""nofollow"">AJAEditorialApp</a>"
"عاجل | لافروف: المحرك الرئيسي للنزاع في أوكرانيا هي واشنطن التي تسعى لتحقيق أكبر قدر من المكاسب","<a href=""http://www.aljazeera.net"" rel=""nofollow"">AJAEditorialApp</a>"
"عاجل | لافروف: مسار الغرب يحمل مخاطر صدام مسلح مباشر بين القوى النووية","<a href=""http://www.aljazeera.net"" rel=""nofollow"">AJAEditorialApp</a>"
"عاجل | لافروف: الولايات المتحدة والنيتو يريدان الانتصار على روسيا في ساحة المعركة لإضعاف بلادنا وتدميرها","<a href=""http://www.aljazeera.net"" rel=""nofollow"">AJAEditorialApp</a>"
"عاجل | وزير الخارجية الروسي: واشنطن تهدد بشكل مباشر بقتل الرئيس الروسي","<a href=""http://www.aljazeera.net"" rel=""nofollow"">AJAEditorialApp</a>"
"عاجل | مراسل #الجزيرة: قوات الاحتلال الإسرائيلي تعتقل أكثر من 20 فلسطينيا في مناطق عدة بالضفة الغربية","<a href=""http://www.aljazeera.net"" rel=""nofollow"">AJAEditorialApp</a>"
"عاجل | رويترز عن رئيس كوريا الجنوبية: اختراق مسيرة تابعة لكوريا الشمالية مجالنا الجوي كشف نقصا في تدريب وجهوزية جيشنا","<a href=""http://www.aljazeera.net"" rel=""nofollow"">AJAEditorialApp</a>"
"عاجل | رويترز: رئيس كوريا الجنوبية يقول إن بلاده تعتزم إنشاء وحدة عسكرية متخصصة في الطائرات بدون طيار","<a href=""http://www.aljazeera.net"" rel=""nofollow"">AJAEditorialApp</a>"
"عاجل | رويترز:  بايدن يصدق على إعلان الطوارئ في نيويورك لتوفير الدعم للولاية جراء العاصفة الثلجية","<a href=""http://www.aljazeera.net"" rel=""nofollow"">AJAEditorialApp</a>"
"عاجل | متحدث باسم مايك بنس: نائب الرئيس الأسبق لم يعلن عزمه الترشح لانتخابات الرئاسة المقبلة","<a href=""http://www.aljazeera.net"" rel=""nofollow"">AJAEditorialApp</a>"
"عاجل | وسائل إعلام أمريكية: نائب الرئيس الأمريكي الأسبق مايك بنس سيترشح لانتخابات الرئاسة المقبلة عن الحزب الجمهوري","<a href=""http://www.aljazeera.net"" rel=""nofollow"">AJAEditorialApp</a>"
"عاجل | تاس عن لافروف: إذا لم تلب كييف مطالبنا بشأن نزع السلاح والتخلص من النازيين فإن الجيش الروسي سيتولى ذلك","<a href=""http://www.aljazeera.net"" rel=""nofollow"">AJAEditorialApp</a>"
"عاجل | زيلنسكي: هنالك نحو 9 ملايين أوكراني بلا كهرباء ولكن العدد آخذ بالتراجع تدريجيا","<a href=""http://www.aljazeera.net"" rel=""nofollow"">AJAEditorialApp</a>"
"عاجل | زيلنسكي: الروس يضغطون بكل إمكانياتهم ومواردهم لتحقيق بعض التقدم في جبهة دونباس","<a href=""http://www.aljazeera.net"" rel=""nofollow"">AJAEditorialApp</a>"
"عاجل | زيلنسكي: الأوضاع في جبهة دونباس شرقي البلاد صعبة ومؤلمة","<a href=""http://www.aljazeera.net"" rel=""nofollow"">AJAEditorialApp</a>"
"عاجل | نوفوستي: الكرملين يرفض إمكانية إجراء مفاوضات في الأمم المتحدة بشروط كييف","<a href=""http://www.aljazeera.net"" rel=""nofollow"">AJAEditorialApp</a>"
"عاجل | مجلس الأمن القومي الأمريكي: النشاط العسكري الصيني قرب تايوان يزعزع الاستقرار ويخاطر بالوقوع في حسابات خاطئة","<a href=""http://www.aljazeera.net"" rel=""nofollow"">AJAEditorialApp</a>"
"عاجل | وزير خارجية أوكرانيا: جميع الحروب تنتهي بالدبلوماسية وتكون نتاجا لتطورات الميدان والحوار على طاولة المفاوضات","<a href=""http://www.aljazeera.net"" rel=""nofollow"">AJAEditorialApp</a>"
"عاجل | أ.ب عن وزير خارجية أوكرانيا: نهدف لعقد قمة سلام بحلول نهاية فبراير ويفضل أن تكون في الأمم المتحدة","<a href=""http://www.aljazeera.net"" rel=""nofollow"">AJAEditorialApp</a>"
"عاجل | الخارجية التركية: استدعاء السفير الفرنسي لدى #أنقرة لإبلاغه بالانزعاج من دعاية منظمات إرهابية في فرنسا ضد #تركيا","<a href=""http://www.aljazeera.net"" rel=""nofollow"">AJAEditorialApp</a>"
"عاجل | الأمين العام للاتحاد التونسي للشغل: كان على رئيس البلاد التقاط رسالة الشعب من خلال نسب العزوف","<a href=""http://www.aljazeera.net"" rel=""nofollow"">AJAEditorialApp</a>"
"عاجل | الأمين العام للاتحاد التونسي للشغل: بدأنا مشاورات مع منظمات وقوى المجتمع المدني لإنقاذ البلاد من الوضع الراهن","<a href=""http://www.aljazeera.net"" rel=""nofollow"">AJAEditorialApp</a>"
"عاجل | مجلس الأمن القومي الأمريكي: نشعر بقلق إزاء النشاط العسكري الصيني الاستفزازي قرب تايوان","<a href=""http://www.aljazeera.net"" rel=""nofollow"">AJAEditorialApp</a>"
"عاجل | سلطات ولاية نيويورك الأمريكية: وفاة 25 شخصا في منطقة بوفالو غربي الولاية بسبب موجة البرد القارس","<a href=""http://www.aljazeera.net"" rel=""nofollow"">AJAEditorialApp</a>"
"عاجل | رويترز عن وزارة الدفاع في النيجر: تحطم مروحية عسكرية في مطار نيامي ومقتل 3 أشخاص","<a href=""http://www.aljazeera.net"" rel=""nofollow"">AJAEditorialApp</a>"
"عاجل | وكالة يونهاب للأنباء: كوريا الجنوبية ترد بالمثل على كوريا الشمالية وترسل مسيرات إلى بيونغ يانغ","<a href=""http://www.aljazeera.net"" rel=""nofollow"">AJAEditorialApp</a>"
"عاجل | بوتين: نتوقع ارتفاع حجم التبادل التجاري بين رابطة الدول المستقلة إلى 100 مليار دولار خلال العام المقبل","<a href=""http://www.aljazeera.net"" rel=""nofollow"">AJAEditorialApp</a>"
"عاجل | الدفاع البيلاروسية: انتهاء التدريب على أنظمة صواريخ إسكندر والدفاع الجوي إس-400 وهي جاهزة لأداء مهامها","<a href=""http://www.aljazeera.net"" rel=""nofollow"">AJAEditorialApp</a>"
"عاجل | وزير الدفاع الأوكراني: مقتل طفل في قصف للقوات الروسية على مستشفى مدني في سومي","<a href=""http://www.aljazeera.net"" rel=""nofollow"">AJAEditorialApp</a>"
"عاجل | جهاز الأمن الفيدرالي الروسي: القضاء على مجموعة تخريب أوكرانية حاولت التسلل إلى مقاطعة بريانسك الروسية","<a href=""http://www.aljazeera.net"" rel=""nofollow"">AJAEditorialApp</a>"
"عاجل | وزارة الدفاع الروسية: تدمير ورش لصيانة أسلحة الجيش الأوكراني في مدينة كراماتورسك","<a href=""http://www.aljazeera.net"" rel=""nofollow"">AJAEditorialApp</a>"
"عاجل | لافروف: على الغرب شاء أم أبى أن يتفاوض لحل الأزمة الأوكرانية","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>"
"عاجل | لافروف: سنشهد قريبا تراجعا كبيرا في قدرة الغرب على قيادة العالم","<a href=""http://www.aljazeera.net"" rel=""nofollow"">AJAEditorialApp</a>"
"عاجل | لافروف: سنحتاج إلى بعض الوقت حتى نتمكن من التخلي عن الدولار","<a href=""http://www.aljazeera.net"" rel=""nofollow"">AJAEditorialApp</a>"
"عاجل | لافروف: واشنطن تدفع العالم لاتخاذ موقف عدائي ضد روسيا","<a href=""http://www.aljazeera.net"" rel=""nofollow"">AJAEditorialApp</a>"
"عاجل | لافروف: الغرب فقد مصداقيته كشريك في العلاقات السياسية والاقتصادية","<a href=""http://www.aljazeera.net"" rel=""nofollow"">AJAEditorialApp</a>"
"عاجل | رويترز عن جيش كوريا الجنوبية: تحليق مسيرة تابعة لكوريا الشمالية في مجالنا الجوي عمل استفزازي","<a href=""http://www.aljazeera.net"" rel=""nofollow"">AJAEditorialApp</a>"
"عاجل | رويترز: إحدى المسيرات التابعة لكوريا الشمالية حلقت فوق عاصمة كوريا الجنوبية سول","<a href=""http://www.aljazeera.net"" rel=""nofollow"">AJAEditorialApp</a>"
"عاجل | متحدث باسم القوات الجوية الأوكرانية: يخطئ الروس إذا اعتقدوا أن الحرب لن تمسهم في العمق","<a href=""http://www.aljazeera.net"" rel=""nofollow"">AJAEditorialApp</a>"
"عاجل | متحدث باسم القوات الجوية الأوكرانية تعقيبا على هجوم قاعدة إنغلز: الانفجارات في روسيا رد على أعمالها الإجرامية","<a href=""http://www.aljazeera.net"" rel=""nofollow"">AJAEditorialApp</a>"
