,tweet,label
114,الخارجية الإيرانية: ندين بشدة العدوان الصهيوني على مطار  دمشق ونعتبره انتهاكا لسيادة  سوريا ووحدة أراضيها,real
115,رئيس الفيفا: أعتبر أداء المنتخب المغربي في بطولة كأس العالم الحالية رائعا واستثنائيا,real
116,وزير العدل الألماني: السلطات تنفذ منذ صباح اليوم عملية كبرى لمكافحة الإرهاب,real
117,أ ب عن المتحدثة باسم الأمم المتحدة: لا يمكن للأمين العام التوسط بشأن أوكرانيا إلا إذا أرادت جميع الأطراف ذلك,real
118,بايدن: يمكن للطائرات الهبوط بأمان لكن لا يمكنها الإقلاع بسبب العطل التقني,real
119,الجمعية العامة للأمم المتحدة تعتمد قرارا يطلب فتوى محكمة العدل عن انتهاك إسرائيل حق الفلسطينيين بتقرير المصير,real
120,أكسيوس عن البيت الأبيض: نتطلع إلى العمل مع إسرائيل لتعزيز المصالح والقيم التي كانت في صميم علاقتنا لعقود,real
121,زيلنسكي: الروس يضغطون بكل إمكانياتهم ومواردهم لتحقيق بعض التقدم في جبهة دونباس,real
122,المتحدثة باسم قيادة العمليات الجنوبية بالجيش الأوكراني للجزيرة: نتوقع أي عمل عدواني من بيلاروسيا ومستعدون لذلك,real
123,منتخب  المغرب يتأهل لدور الثمانية في كأس العالم  قطر ٢٠٢٢ كأول منتخب عربي يبلغ هذا الدور,real
124,رئيس هيئة الأركان الإيرانية: ردنا على أي هجوم عسكري علينا سيشمل المعتدي والبلد الذي انطلق منه الاعتداء,real
125,بيونغ يانغ: من حقنا اتخاذ تدابير عسكرية حاسمة لحماية حقوقنا وسنظهر بالأفعال خطورة الخيارات اليابانية الأخيرة,real
126,مصادر للجزيرة: بولندا تعطل حزمة العقوبات الأوروبية التاسعة على روسيا بسبب خلاف على أسماء تشملها العقوبات,real
127,منظمة مراسلون بلا حدود: ندعو المدعي العام للمحكمة الجنائية إلى التحرك وفتح تحقيق بشأن اغتيال شيرين,real
128,البيت الأبيض: الوثائق السرية التي عثر عليها في منزل الرئيس بايدن وضعت في مكان غير مناسب بشكل غير مقصود,real
129,مدير الوكالة الدولية للطاقة الذرية: نحرز تقدما في جهود إنشاء منطقة آمنة حول محطة زابوروجيا للطاقة النووية,real
130,الخارجية الأمريكية: إذا كانت روسيا جادة بشأن السلام وإنهاء الحرب فعليها سحب قواتها من الأراضي الأوكرانية,real
131,مراسل  الجزيرة: سلطات الاحتلال الإسرائيلي ترحل الأسير صلاح الحموري إلى فرنسا بعد إلغاء إقامته في القدس,real
132,بوتين: روسيا وبيلاروسيا ستواصلان إجراء التدريبات العسكرية المشتركة,real
133,الأمين العام للنيتو: النظام الروسي يريد أوروبا مختلفة والتحكم في جيرانه ويرى في الديمقراطية خطرا عليه,real
134,بيان أمريكي فرنسي مشترك: بايدن وماكرون يؤكدان أهمية وجود دفاع أوروبي قوي وأكثر فعالية,real
135,أ.ف.ب عن متحدث باسم الخارجية الأمريكية: نحض بوتين على إنهاء الحرب في أوكرانيا في خطوة تالية للاعتراف بالواقع,real
136,مديرة الاستخبارات الوطنية الأمريكية: سعي روسيا للحصول على ذخائر دقيقة من  إيران أمر مقلق للغاية,real
137,البرهان للجزيرة: المجموعات التي ترفض الاتفاق الإطاري قد يكون لديها أجندة خارجية,real
138,وزير الدفاع الأمريكي: على الكونغرس التصديق على تمويل الوزارة لسنة كاملة قبل نهاية 2022 لتتمكن من تنفيذ برامجها,real
139,رئيس الفيفا: سعيد للغاية بالمستوى الرائع الذي وصلت إليه كرة القدم الإفريقية في مونديال  قطر,real
140,مصدر أمني للجزيرة: اشتباك يدور بين مسلحين والقوات الأفغانية مع بدء تمشيط للمبنى المطل على سفارة باكستان بكابل,real
141,الدفاع التركية: مقتل عسكريين اثنين في منطقة عمليات المخلب القفل شمالي  العراق وجرح ثلاثة آخرين,real
142,"حركة الجهاد الإسلامي وذراعها المسلح ""سرايا القدس"" تنعيان شهيدي جنين وتقولان إنهما من أبرز قادتهما الميدانيين",real
143,الرئاسة الأوكرانية: الرئيس زيلنسكي اقترح خلال اتصاله الهاتفي مع الرئيس الأمريكي تنظيم قمة سلام عالمية,real
144,زيلنسكي: دعمكم بالغ الأهمية ليس فقط للتقدم على ساحة المعركة وإنما للوصول إلى نقطة التحول لتحقيق النصر,real
145,البيت الأبيض: بايدن رحب في اتصال مع نظيره الأوكراني  بانفتاح زيلنسكي على سلام قائم على مبادىء الأمم المتحدة,real
146,الرئيس الروسي: من المهم العمل المشترك في مجال تطوير التقنية العالية,real
147,"إيلون ماسك: سأستقيل من رئاسة تويتر عندما أجد شخصا ""أحمقا"" لتولي المنصب وسأكتفي بعضوية فريق المنصة",real
148,وزير الدفاع التركي: يمكن تقديم مساهمات جادة لإحلال السلام في  سوريا والمنطقة عبر الجهود التي ستبذل قريبا,real
149,مسؤول حكومي للجزيرة: 11 قتيلا وعشرات الجرحى في انفجار صهريج غاز داخل نفق شمالي العاصمة الأفغانية كابل,real
150,مصادر للجزيرة: وزراء الطاقة في الاتحاد الأوروبي يناقشون اليوم مقترحا جديدا لتحديد سقف أسعار الغاز,real
151,رئيسة صندوق النقد الدولي في مقابلة مع سي بي إس: زيادة إصابات كوفيد في الصين نبأ مقلق للاقتصاد العالمي,real
