tweet,label
وش_تعلمت_من_كورونا  كورونا_الجديد   معلومه لاتهمك .. كل مائه عام ينتشر وباء غامض   عام 1720  انتشر الطاعون وكان بسبب القوارض  عام 1820 الكوليرا بسبب الارز الملوث  عام 1920 الانفلونزا الاسبانيه وهي الاشد فتكا انتشرت بين الجيوش  عام 2020  كورونا  ويقال بسبب خفاش,fake
بن_زايد مصاب بوباء  كورونا اللهم تعلم انه عاداك واظهر في الارض الفساد اللهم خلص الامة منه يالله كشفت مصادر موثوقة في الإمارات، عن إصابة ولي عهد أبوظبي محمد بن زايد، بفيروس كورونا القاتل، مشيرة إلى أن اجتماعات عقدت على أعلى المستوى لبحث محاولة السيطرة على تفشي الفيروس,fake
6-year-old didn’t cause parents’ divorce but didn’t exactly step up to prevent it either,satire
is australia doing better on  covid19 than new zealand despite a more extreme lockdown there?    qanda  factcheck,fake
الرئيس الصيني: نحرص على تضافر الجهود مع دول مجلس التعاون الخليجي وبناء معادلة جديدة في مجال الطاقة,real
ملك المغرب يمد يده للجزائر كي تقبلها,satire
explosion hits shia mosque in afghanistan’s kandahar,real
climate scientists announce earth doing pretty good today so you can take afternoon off and have fun,satire
المصالحة_الخليجية - الجزيرة والعربية تتخلصان من الأرشيف الذي امتلأ خلال الأزمة بالردح والردح المضاد، وتوقفان نشر التقارير التي تكشف تعذيب معتقلي رأي في السجون السعودية وإنهاك عمال في قطر حتى الموت وتطبيع الإمارات مع إسرائيل.,satire
cnn’s   cited our comprehensive research on the false claim by florida gov. ron desantis that he was never asked about covid-19 during press events in may.,fake
المقاومة اللبنانية تجدد شرعيتها باغتيال معارض آخر,satire
never-before-heard buzzword flying around office can’t be good,satire
"مصادر رسمية تركية للجزيرة: أنقرة اشترطت عودة مؤسسات النظام السوري بدلا من ""قوات  سوريا الديمقراطية""",real
saudi arabia launches operation swamp storm to restore legitimate government in washington,satire
رويترز عن الإدارة العسكرية في كييف: أسقطنا 9 طائرات مسيرة إيرانية الصنع في مجالنا الجوي,real
the us commemorates 20 years of its collective punishment of muslims,satire
russia frees us basketball star brittney griner in prisoner swap,real
رئيسة صندوق النقد الدولي في مقابلة مع سي بي إس: زيادة إصابات كوفيد في الصين نبأ مقلق للاقتصاد العالمي,real
says the nba is asking donald trump to ???resign or we???ll never play again.??�,fake
extensive knowledge of mcdonald’s menu deliberately downplayed,satire
no evidence hydroxychloroquine is helpful in preventing covid-19 study finds,fake
وزير الدفاع التركي: واشنطن طلبت إعادة دراسة العملية العسكرية المحتملة شمالي  سوريا وطلبنا منها الوفاء بتعهداتها,real
nobel laureate dr. honjo has claimed covid-19 virus to be man made in wuhan laboratory.,fake
wuhan spelled backwards = nahuw (no way josé) coronavirus didn’t start here    coronavirus  richardnixon  napoleon,fake
"should work, as all doctors say that inhalation of steam from boiling water is the best preventive against any virus that affects our respiratory system. it is recommended that one should inhale it from the mouth &amp; nose for a few minutes each to to be effective",fake
وكالة الأنباء الفلسطينية: شهيدان إثر اقتحام قوات الاحتلال الإسرائيلي مخيم جنين,real
الحشد الشعبي يندد بمحاولة اغتيال الكاظمي وفشلها,satire
all of artist’s nudes look terrified,satire
"day2lockdown
बहुत छोटी छोटी सी सावधानियाँ  coronavirus को जड़ से ख़त्म करने के लिए ज़रूरी है . 
 coronaviruspandemic  21dayslockdown  21dayschallenge  indiafightscorona  socialdistance best example",fake
_a claim that india???s ministry of home affairs has made it a ???punishable offense??� for citizens to publish posts on social media about the novel coronavirus has been shared repeatedly on facebook twitter and whatsapp._,fake
now this was 2001 tell me why 19 years later they say there is no vaccine,fake
how to keep your business going during the coronavirus outbreak    coronavirus  smallbusiness,fake
الطفل السمج الذي كان يمتلك الكرة الوحيدة في الحي كبر وأنجب الطفل الوحيد الذي يملك بلايستيشن في العائلة,satire
السعودية تصبح في مصاف الدول الكبرى التي علقت في حروب فاشلة لسنوات  حرب_اليمن,satire
most controversial statements by cpac speakers,satire
bored baby wishes it had something to choke on,satire
it’s like i’m in washington”: baghdad residents complain about checkpoints everywhere,satire
الاتحاد التونسي للشغل: ننفي المشاركة في صياغة البرنامج الاقتصادي للحكومة ولم نعلم بما أبرمته مع صندوق النقد,real
city finally safe after every single resident hired as police,satire
here are the biggest lies that norfolk southern has told those affected by the disaster.,satire
"amin said his friend had no obvious health or mental impediments, possessing all ten fingers that can be used for typing out an actual message like a decent human being.",satire
